Customer Id,Recency,Frequency,Monetary,Avg_Order_Value,Unique_Product_Categories,Avg_Discount_Rate,Total_Profit
9695,666,2,1129.8600159,564.93000795,4.0,0.12,-257.25002187999996
9696,272,2,1059.9300003,529.96500015,4.0,0.1,-29.209999347999968
9697,131,9,6958.19009227,773.1322324744444,4.0,0.08,74.81000231600001
9698,303,3,1439.71002586,479.9033419533334,2.0,0.09,58.680001735
9699,338,5,3289.59008792,657.9180175839999,4.0,0.1,248.19999885
9700,152,4,1809.82002638,452.455006595,4.0,0.1,664.169990053
9701,135,9,4089.500103,454.3889003333333,3.0,0.11,-12.199996959999964
9702,202,11,5499.34007274,499.9400066127273,3.0,0.15,311.96999075
9703,686,3,2219.78005608,739.9266853600001,4.0,0.1,471.21000048999997
9704,359,8,5049.26010126,631.1575126575,5.0,0.09,264.37999855199996
9705,222,3,1619.7900372499998,539.9300124166666,5.0,0.11,424.91001810299997
9706,237,1,1119.8800354,1119.8800354,6.0,0.1,-97.339997721
9707,451,2,1059.9100342,529.9550171,1.0,0.01,9.010000229
9708,208,7,3825.54006962,546.5057242314285,5.0,0.11,618.72001167
9709,129,6,3714.61006166,619.1016769433334,3.0,0.11,-400.53002598499995
9710,686,3,2019.79005818,673.2633527266667,4.0,0.09,1167.199990712
9711,314,3,1879.7800256,626.5933418666667,5.0,0.07,-193.19999155699998
9712,345,7,3694.60009967,527.8000142385714,5.0,0.1,-92.99999996400004
9713,314,7,1982.78002546,283.25428935142855,3.0,0.15,237.83000184
9714,237,7,3534.5800896,504.94001280000003,5.0,0.08,381.940014318
9715,149,5,4039.68009956,807.936019912,4.0,0.09,598.909999181
9716,1016,1,689.9100151,689.9100151,,,
9717,324,5,2491.59002107,498.31800421400004,5.0,0.11,258.639985133
9718,253,5,2234.72005854,446.944011708,5.0,0.12,1293.3299933600001
9719,335,3,1509.89003756,503.2966791866667,3.0,0.04,281.71999451799996
9720,151,6,2854.74005124,475.79000854,5.0,0.11,974.059990865
9721,365,9,4929.43009952,547.7144555022222,3.0,0.09,-7.870002709999994
9722,475,5,4224.53009802,844.906019604,1.0,0.02,132.2899933
9723,133,5,3339.71006772,667.942013544,3.0,0.15,5.759998320000001
9724,599,3,1649.8300285999999,549.9433428666666,3.0,0.12,-251.43998762500001
9725,558,5,2009.76002501,401.95200500199996,4.0,0.09,258.769997158
9726,189,6,4899.56010066,816.59335011,4.0,0.13,-186.860010159
9727,270,9,7869.20017258,874.3555747311111,4.0,0.13,577.390000395
9728,540,6,3721.6500759299997,620.275012655,4.0,0.08,-406.77000611
9729,322,5,2400.60004042,480.120008084,4.0,0.13,209.929997923
9730,128,4,2167.7000351,541.925008775,3.0,0.06,446.12999919099997
9731,179,11,5663.3601152,514.8509195636364,5.0,0.11,773.890000333
9732,130,7,3309.63007744,472.8042967771429,3.0,0.08,249.35000229
9733,472,2,559.960022,279.980011,2.0,0.12,341.96999645799997
9734,681,2,1169.90002824,584.95001412,4.0,0.12,-144.37998717700003
9735,333,6,2114.75003808,352.45833968000005,5.0,0.1,-43.00000879199999
9736,257,7,4003.5301093999997,571.9328727714285,5.0,0.12,381.799998525
9737,168,9,7539.04014972,837.6711277466667,3.0,0.09,1266.4600101209999
9738,852,3,2919.78005988,973.26001996,4.0,0.08,566.940015505
9739,136,5,4689.49007431,937.898014862,2.0,0.13,3.480000500000001
9740,298,11,6089.2300873799995,553.56637158,4.0,0.12,524.310005705
9741,144,5,3126.70008088,625.340016176,5.0,0.08,-207.69000388100002
9742,335,5,2871.76005168,574.3520103359999,4.0,0.09,631.0299988
9743,155,10,6828.29014586,682.829014586,3.0,0.09,781.77999493
9744,274,4,2344.63004302,586.157510755,4.0,0.09,-129.68999008900005
9745,646,1,549.8500061,549.8500061,5.0,0.09,777.87999212
9746,819,5,4436.59012417,887.3180248340001,2.0,0.09,16.880001070000002
9747,390,5,3269.40005876,653.880011752,5.0,0.09,933.890009919
9748,613,5,3469.570076,693.9140152,5.0,0.11,281.08000848899997
9749,303,7,3179.60007484,454.22858212,4.0,0.1,-34.99997907200002
9750,263,7,4094.4300918999998,584.9185845571428,3.0,0.07,398.53999713999997
9751,910,3,2199.7700423799997,733.2566807933332,4.0,0.08,-360.949970917
9752,200,4,2039.78004844,509.94501211,4.0,0.11,420.610007805
9753,165,4,1799.83002084,449.95750521,5.0,0.1,169.08000558999998
9754,207,7,4434.41009144,633.48715592,5.0,0.08,-196.950004986
9755,273,4,2269.74003984,567.43500996,3.0,0.1,344.539999
9756,170,5,3303.65006258,660.730012516,4.0,0.11,-312.12998674899995
9757,170,4,2339.73005672,584.93251418,4.0,0.12,260.7399882799999
9758,473,2,1519.7400284999999,759.8700142499999,3.0,0.08,-738.840022043
9759,824,3,1199.92002106,399.9733403533333,5.0,0.09,658.039997384
9760,217,8,6474.24007802,809.2800097525,4.0,0.09,79.87998508899997
9761,216,6,5509.6101227399995,918.2683537899999,5.0,0.09,644.3700047100001
9762,843,3,2149.60001376,716.53333792,3.0,0.09,359.64000516
9763,216,5,2173.66004956,434.732009912,4.0,0.09,750.04999924
9764,142,6,2219.77006153,369.96167692166665,5.0,0.08,317.589997085
9765,243,5,2285.73001283,457.146002566,5.0,0.12,240.12000556200002
9766,391,2,1099.800026,549.900013,4.0,0.1,131.22001048399997
9767,198,5,2009.80005648,401.960011296,4.0,0.09,-412.4800033380001
9768,159,2,919.8500289599999,459.92501447999996,4.0,0.11,834.810008995
9769,393,5,4070.4701042,814.09402084,5.0,0.09,655.760003521
9770,265,5,2519.7800406799997,503.9560081359999,5.0,0.1,667.84000259
9771,355,4,1729.9000397,432.475009925,4.0,0.12,-54.26999327499999
9772,192,7,2224.73005294,317.8185789914286,5.0,0.1,-9.319992075999991
9773,161,7,2859.6700515,408.5242930714286,3.0,0.06,-120.91000555
9774,306,4,3269.59006118,817.397515295,4.0,0.08,400.33999254
9775,369,5,2294.6900254,458.93800508000004,5.0,0.13,835.4099907
9776,161,4,3279.63009258,819.907523145,3.0,0.11,96.78999901
9777,177,3,2281.81004533,760.6033484433333,3.0,0.09,511.53999782
9778,313,5,3109.72006608,621.944013216,4.0,0.09,692.240003026
9779,169,7,3947.6200943999997,563.9457277714286,5.0,0.12,215.59000346700003
9780,413,3,1239.8400268,413.28000893333336,5.0,0.08,1385.769993784
9781,190,5,2369.7400436,473.94800871999996,3.0,0.09,438.98000821
9782,1102,1,919.9400254,919.9400254,4.0,0.1,229.80001212800002
9783,446,4,3206.62007717,801.6550192925,2.0,0.11,296.759992638
9784,154,4,1809.7800331600001,452.44500829000003,3.0,0.07,-494.15999979000003
9785,223,9,5249.35006328,583.2611181422221,2.0,0.09,26.390000339999993
9786,335,5,3159.58003235,631.91600647,4.0,0.08,1062.160007581
9787,252,1,319.97001267999997,319.97001267999997,5.0,0.1,-523.30998708
9788,532,2,1209.8600159,604.93000795,4.0,0.09,269.640001341
9789,363,8,5139.37010956,642.421263695,4.0,0.12,399.380003971
9790,825,3,1919.83005144,639.94335048,5.0,0.11,347.040004446
9791,233,6,2125.5900002,354.2650000333333,6.0,0.1,504.770002784
9792,200,4,2719.82007228,679.95501807,5.0,0.12,426.089996327
9793,439,5,2079.72005462,415.94401092400005,4.0,0.1,600.14000314
9794,507,2,937.9000129799999,468.95000648999996,4.0,0.1,149.289997097
9795,299,3,1539.8600349399999,513.2866783133333,5.0,0.09,-130.32000244900001
9796,665,3,1519.8400422,506.6133474,3.0,0.09,513.30999661
9797,321,2,609.91001508,304.95500754,3.0,0.07,337.87999909
9798,146,4,1815.75004584,453.93751146,6.0,0.09,-76.62000900100001
9799,578,4,2359.69005395,589.9225134875,5.0,0.09,1165.689978135
9800,401,3,1653.83002478,551.2766749266667,4.0,0.13,-12.010013598000002
9801,217,4,2559.7400665,639.935016625,4.0,0.1,513.539989999
9802,492,5,3129.5700683,625.91401366,3.0,0.07,394.62000278100004
9803,673,1,739.9100189000001,739.9100189000001,5.0,0.12,505.65999415
9804,438,4,2669.80005264,667.45001316,4.0,0.12,689.219989068
9805,140,6,3613.61005782,602.2683429699999,6.0,0.12,116.24001163100004
9806,334,4,2845.65005492,711.41251373,5.0,0.1,757.0599999689999
9807,229,4,3676.7500916,919.1875229,5.0,0.08,-21.359989149000015
9808,392,7,2771.56004322,395.93714903142853,4.0,0.1,617.919996602
9809,123,3,1413.8700409,471.29001363333333,6.0,0.1,1166.570011874
9810,280,5,1629.82003408,325.964006816,5.0,0.08,642.489999259
9811,301,3,774.8900069800001,258.29666899333336,2.0,0.08,172.40999603
9812,626,3,1587.70002738,529.23334246,3.0,0.09,296.13000872
9813,209,9,4408.35006529,489.81667392111115,4.0,0.09,290.41999913
9814,328,3,2943.53004456,981.17668152,4.0,0.06,689.28000632
9815,349,2,859.89001078,429.94500539,4.0,0.11,329.78997489200003
9816,280,6,3019.64007576,503.27334596,4.0,0.13,-386.069996829
9817,285,5,3529.65008172,705.930016344,5.0,0.12,661.299994981
9818,949,2,1354.82003403,677.410017015,5.0,0.11,-1167.7099904729998
9819,302,9,5225.50010491,580.6111227677778,5.0,0.09,-64.480016772
9820,169,5,2344.6100502,468.92201004,6.0,0.09,460.65999795
9821,138,10,7328.200142,732.8200142,5.0,0.11,514.7300038850001
9822,251,5,2414.7000427,482.94000853999995,6.0,0.1,311.909999966
9823,227,6,4751.60011296,791.93335216,1.0,0.17,9.010002130000004
9824,311,6,2909.68004992,484.94667498666666,5.0,0.09,130.11001059400002
9825,195,7,3179.52002334,454.2171461914286,5.0,0.08,834.330001342
9826,289,4,3521.61009033,880.4025225825,5.0,0.1,-110.45998289999996
9827,721,2,919.7600097,459.88000485,5.0,0.11,526.7600063269999
9828,783,1,649.94001008,649.94001008,5.0,0.1,203.37000273
9829,320,3,1607.720028,535.906676,5.0,0.09,174.16000365
9830,128,7,4519.48009868,645.6400140971429,3.0,0.09,287.25999257
9831,157,5,4369.43004997,873.886009994,5.0,0.07,61.180004129999986
9832,261,3,1649.7699775400001,549.9233258466667,5.0,0.08,122.71000206099995
9833,171,7,6059.38014608,865.6257351542856,3.0,0.07,512.309991822
9834,378,4,1359.74002064,339.93500516,5.0,0.08,740.750006154
9835,387,2,1799.7100371,899.85501855,3.0,0.12,250.84001824400002
9836,217,3,2479.6700591999997,826.5566863999999,3.0,0.08,450.710001
9837,370,5,3269.72007756,653.944015512,2.0,0.05,110.73999977000001
9838,154,6,3011.62004469,501.936674115,6.0,0.09,1319.4800020989999
9839,449,5,2139.7200432,427.94400864,4.0,0.09,1135.839990231
9840,451,3,1649.87004096,549.95668032,3.0,0.06,576.11999896
9841,242,6,2269.84005748,378.30667624666665,4.0,0.11,350.58000842
9842,285,6,3629.53006744,604.9216779066667,4.0,0.11,575.72001068
9843,175,3,1429.79003902,476.5966796733333,4.0,0.11,-323.49000271799997
9844,128,3,2044.81006057,681.6033535233333,2.0,0.05,325.00000381999996
9845,260,5,2567.64004134,513.528008268,5.0,0.13,564.80000135
9846,128,4,2589.76004796,647.44001199,4.0,0.08,297.44999699
9847,175,8,5115.62008875,639.45251109375,5.0,0.09,642.019991869
9848,429,4,2139.67002878,534.917507195,5.0,0.11,204.370001726
9849,178,5,2571.67007452,514.334014904,3.0,0.08,-60.66000770599999
9850,208,1,729.9500275,729.9500275,5.0,0.09,547.71999261
9851,150,2,979.9500275,489.97501375,4.0,0.09,538.389992717
9852,600,2,754.94001772,377.47000886,4.0,0.11,-952.68001458
9853,676,2,1989.79003142,994.89501571,4.0,0.1,266.77000236
9854,240,2,1297.81000514,648.90500257,4.0,0.09,717.6700062799999
9855,351,3,2495.66006476,831.8866882533333,5.0,0.07,544.740003154
9856,130,4,3109.72005468,777.43001367,4.0,0.1,572.040004137
9857,184,2,1539.86004258,769.93002129,5.0,0.08,506.6100025
9858,183,7,3004.67005148,429.23857878285713,2.0,0.14,28.46999740999999
9859,683,3,1215.79000088,405.2633336266667,4.0,0.12,487.349995641
9860,166,5,3328.76008614,665.752017228,3.0,0.19,103.98999882
9861,227,2,399.980011,199.9900055,5.0,0.09,366.70999433000003
9862,139,7,4739.3200416,677.0457202285714,5.0,0.11,-37.04999904300003
9863,306,4,2129.7800523,532.445013075,5.0,0.1,-169.71999658599998
9864,156,4,2239.6800384,559.9200096,5.0,0.11,383.46999359
9865,654,1,319.97000504,319.97000504,1.0,0.08,112.72000122
9866,287,3,2119.85004812,706.6166827066667,4.0,0.06,-502.7999735110001
9867,549,3,1807.8200532,602.6066844000001,5.0,0.09,87.45000726499995
9868,709,2,949.84000398,474.92000199,3.0,0.08,-151.58000611
9869,151,5,2896.65004732,579.330009464,5.0,0.12,-313.84997560599993
9870,870,1,469.91001128,469.91001128,5.0,0.09,-332.32998416
9871,280,9,5890.43012068,654.4922356311112,3.0,0.11,265.730004277
9872,213,10,5160.33012774,516.033012774,5.0,0.1,198.979997644
9873,564,2,2079.74005504,1039.87002752,4.0,0.09,124.42999526599999
9874,302,4,2719.74003594,679.935008985,2.0,0.11,95.17999664300001
9875,269,7,5384.26009764,769.1800139485714,1.0,0.12,221.92000008
9876,131,8,5759.38011944,719.92251493,4.0,0.13,374.580002539
9877,594,3,1899.8600464,633.2866821333333,5.0,0.11,644.729997177
9878,168,3,1909.89005668,636.6300188933334,4.0,0.06,385.46000667
9879,230,8,4929.5000650599995,616.1875081324999,5.0,0.11,343.600001368
9880,153,5,3104.67005912,620.934011824,4.0,0.09,696.069990621
9881,152,5,2792.63007549,558.526015098,2.0,0.13,121.90999798000001
9882,409,2,629.8899994,314.9449997,3.0,0.13,-1085.17000478
9883,217,10,7499.0901183999995,749.90901184,5.0,0.12,453.100009924
9884,620,4,1459.7800254200001,364.94500635500003,4.0,0.09,128.78998612
9885,264,5,4299.56008154,859.912016308,5.0,0.11,236.98999406000001
9886,377,7,3704.6300584,529.2328654857143,5.0,0.11,625.639997898
9887,208,7,4870.44009018,695.77715574,3.0,0.09,147.810003239
9888,281,2,589.9200096,294.9600048,4.0,0.12,-222.630000109
9889,135,2,699.95002368,349.97501184,5.0,0.13,-431.50000953
9890,169,7,4119.6201134,588.5171590571429,5.0,0.12,409.47999574
9891,152,4,1919.7200508,479.9300127,6.0,0.09,1005.709992389
9892,173,6,2047.64004142,341.2733402366667,5.0,0.1,-448.58000704100004
9893,294,3,2239.72006425,746.57335475,3.0,0.12,13.4499998
9894,452,4,2329.60004804,582.40001201,5.0,0.07,-481.4500148710001
9895,188,4,3164.6400605,791.160015125,4.0,0.08,157.14000316000005
9896,319,4,1243.79002004,310.94750501,4.0,0.04,-34.360008458999985
9897,127,8,6619.40014666,827.4250183325,6.0,0.1,1053.5700236549999
9898,319,7,5209.48009124,744.2114416057142,5.0,0.06,-215.05999188
9899,157,4,1899.76005556,474.94001389,6.0,0.1,166.39998831800006
9900,1095,1,999.9400253599999,999.9400253599999,5.0,0.11,588.97999955
9901,155,7,2867.63005249,409.66143607,5.0,0.1,413.18000727
9902,253,5,2859.73005672,571.946011344,5.0,0.11,243.10000604200002
9903,248,3,2509.7500458,836.5833486,5.0,0.08,-25.07999364599999
9904,554,3,1509.920044,503.3066813333333,4.0,0.11,701.779997222
9905,403,5,2239.7100602,447.94201204,3.0,0.09,314.66999531
9906,175,4,2485.79004668,621.44751167,3.0,0.14,110.42000008
9907,212,3,2099.80004118,699.93334706,4.0,0.08,273.180000779
9908,349,5,2914.61006162,582.922012324,4.0,0.11,598.870002014
9909,134,6,2945.6800766,490.9466794333334,5.0,0.11,637.999995903
9910,401,4,3329.59006116,832.39751529,3.0,0.11,311.54000386
9911,199,3,1101.87003714,367.29001238,5.0,0.11,1938.39001459
9912,293,6,4599.3500557,766.5583426166667,5.0,0.13,-200.309992092
9913,187,6,2939.81007774,489.96834629,4.0,0.12,402.18000219
9914,460,2,1869.7100372999998,934.8550186499999,3.0,0.11,478.700003994
9915,131,5,1879.780037,375.9560074,4.0,0.14,92.55000011699998
9916,262,3,1889.81003948,629.9366798266666,4.0,0.13,488.789999177
9917,202,3,1229.85002132,409.95000710666665,4.0,0.05,462.409996138
9918,182,5,3449.62007134,689.924014268,3.0,0.13,-594.540016646
9919,518,4,3649.64006442,912.410016105,4.0,0.08,376.55000022900003
9920,286,3,2042.7400361,680.9133453666667,5.0,0.1,6.609995336999994
9921,192,2,1689.8600388,844.9300194,3.0,0.15,-619.6899881500001
9922,482,1,150.0,150.0,4.0,0.06,-430.839961996
9923,254,4,2889.69005968,722.42251492,4.0,0.13,-232.41999246999995
9924,672,7,4753.49010084,679.0700144057143,4.0,0.12,837.899998691
9925,442,3,2054.75004954,684.91668318,5.0,0.1,1053.589993516
9926,216,3,2359.66002648,786.5533421599999,4.0,0.15,-646.869996096
9927,331,1,429.96001436,429.96001436,3.0,0.12,772.830013554
9928,316,8,6241.1001204799995,780.1375150599999,2.0,0.17,-147.86999322
9929,803,1,321.96000097,321.96000097,3.0,0.1,-320.04000666
9930,205,7,5379.59011472,768.5128735314286,4.0,0.17,10.930000302000003
9931,135,3,839.8600082,279.9533360666667,4.0,0.12,613.130004767
9932,220,6,4389.58009549,731.5966825816666,4.0,0.1,163.029995911
9933,355,5,3256.65006256,651.330012512,4.0,0.11,124.34999183600002
9934,689,2,969.9100323099999,484.95501615499995,4.0,0.1,744.7899828559999
9935,491,4,889.840017291,222.46000432275,2.0,0.1,354.21000718199997
9936,386,3,2505.73005292,835.2433509733333,5.0,0.13,558.749999
9937,396,5,1679.7200318,335.94400636,4.0,0.18,222.66999913
9938,283,3,2349.67004018,783.2233467266666,4.0,0.1,475.75998225800004
9939,162,5,2999.6400604,599.92801208,1.0,0.13,114.84000205999999
9940,578,6,4209.34008981,701.556681635,5.0,0.13,1191.940005359
9941,475,5,3304.50004762,660.900009524,4.0,0.15,-187.42000571000003
9942,299,4,3869.53009802,967.382524505,5.0,0.11,527.180002752
9943,384,3,599.9200134,199.9733378,3.0,0.12,79.269999503
9944,436,6,3454.59008032,575.7650133866667,4.0,0.07,566.409998899
9945,305,5,4231.56007004,846.312014008,4.0,0.07,546.960000046
9946,176,7,5395.42011658,770.7743023685714,2.0,0.04,296.16000749
9947,400,4,3479.68007656,869.92001914,6.0,0.09,425.029996916
9948,142,3,1767.77004246,589.25668082,2.0,0.14,152.42999838999998
9949,173,7,4339.39004512,619.9128635885714,5.0,0.11,1013.269996149
9950,693,3,1605.88004308,535.2933476933333,6.0,0.11,890.210016323
9951,255,3,1879.77005768,626.5900192266666,5.0,0.08,-184.33998112400002
9952,241,5,2659.57001886,531.914003772,4.0,0.11,821.2700042700001
9953,222,5,3049.5800439,609.91600878,5.0,0.13,1182.790004279
9954,326,6,2724.70006576,454.1166776266667,4.0,0.09,611.100017232
9955,182,4,1779.8200531,444.955013275,4.0,0.09,-52.549996419000024
9956,238,3,1989.79004288,663.2633476266667,3.0,0.12,87.22999959
9957,129,5,3986.55009462,797.310018924,4.0,0.1,1272.30000746
9959,579,3,1639.86004258,546.6200141933333,5.0,0.09,552.9900050589999
9960,137,3,2267.66003038,755.8866767933333,4.0,0.13,740.99998855
9961,180,3,1269.89003384,423.29667794666665,3.0,0.06,-161.51000022
9962,132,9,7419.2301484399995,824.3589053822221,6.0,0.1,1185.840019702
9963,188,3,2159.74004366,719.9133478866667,4.0,0.1,209.899998659
9964,334,5,3929.60009203,785.9200184059999,5.0,0.09,723.180008013
9965,444,4,2034.69000242,508.672500605,5.0,0.09,266.499976143
9966,359,1,200.0,200.0,5.0,0.09,985.200011289
9967,213,5,5129.55010238,1025.910020476,4.0,0.16,130.589999674
9968,644,4,2399.7800446,599.94501115,3.0,0.13,212.1099968
9969,204,7,5109.28009424,729.89715632,4.0,0.1,-1414.399982073
9970,239,5,2801.75006876,560.350013752,4.0,0.07,484.809999475
9971,275,8,5624.38013454,703.0475168175,4.0,0.09,512.449999176
9972,292,7,4449.5500908,635.6500129714286,4.0,0.09,80.51999256699997
9973,409,6,3044.7100926499998,507.4516821083333,3.0,0.09,-66.910002329
9974,128,7,4731.4500732,675.9214390285714,5.0,0.11,-98.74002260200001
9975,309,4,2729.60007468,682.40001867,4.0,0.1,18.130004893999992
9976,335,5,4009.48006442,801.896012884,4.0,0.09,-28.729967112000015
9977,132,3,1069.8800163,356.6266721,4.0,0.07,1091.310009159
9978,551,6,2799.85004044,466.6416734066667,3.0,0.12,581.94999121
9979,133,3,2409.8000488,803.2666829333333,2.0,0.09,182.94000215
9980,760,4,2534.76004028,633.69001007,5.0,0.09,281.21000238899995
9981,148,4,2309.73006818,577.432517045,3.0,0.08,134.740000172
9982,216,4,1159.8400115,289.960002875,4.0,0.07,510.41000179699995
9983,239,1,799.9300232,799.9300232,3.0,0.12,225.7399969
9984,305,3,1734.8700256,578.2900085333333,3.0,0.11,578.839992027
9985,867,1,784.91999812,784.91999812,5.0,0.11,483.680000296
9986,699,3,1579.8300324,526.6100107999999,3.0,0.11,122.35999299
9987,288,2,1719.83005158,859.91502579,5.0,0.12,808.409999861
9988,143,7,3447.51003656,492.50143379428573,4.0,0.13,150.749978817
9989,131,4,1988.6500473,497.162511825,4.0,0.11,-20.77001940499999
9990,124,6,4939.58012774,823.2633546233333,4.0,0.12,360.10999681
9991,403,3,2475.76003467,825.25334489,6.0,0.1,607.100010762
9992,197,7,5069.51009002,724.2157271457143,5.0,0.14,249.59999178099997
9993,243,7,3649.40007792,521.3428682742857,3.0,0.12,-610.28999716
9994,422,1,119.9800034,119.9800034,3.0,0.08,582.4900036
9995,315,6,3723.49002844,620.5816714066667,3.0,0.09,-90.45998667000003
9996,286,7,2699.5200232,385.6457176,3.0,0.1,-149.08000376000004
9997,344,2,789.9100227399999,394.95501136999997,4.0,0.11,1022.309995636
9998,256,5,3009.49005136,601.898010272,5.0,0.1,1067.160002507
9999,208,4,1829.67002108,457.41750527,4.0,0.04,133.14998816499997
10000,122,2,659.87000658,329.93500329,3.0,0.12,-143.040005684
10001,175,5,3013.54006773,602.708013546,1.0,0.15,36.72000122
10002,497,2,1459.81002046,729.90501023,4.0,0.09,600.539994451
10003,131,5,3089.68006138,617.936012276,5.0,0.12,1268.259997578
10004,167,4,1349.8000297199999,337.45000742999997,5.0,0.07,-493.000013846
10005,650,3,1954.75003434,651.58334478,4.0,0.12,391.30000783799994
10006,472,4,2674.79003906,668.697509765,3.0,0.06,-76.179997205
10007,233,3,1119.9000320999999,373.3000107,5.0,0.11,-1360.159956828
10008,370,8,6066.35012062,758.2937650775,2.0,0.06,26.480000731
10009,130,6,4159.39007582,693.2316793033333,5.0,0.11,515.9199981429999
10010,321,6,3801.56009674,633.5933494566667,3.0,0.1,240.239998827
10011,329,4,1685.72001644,421.43000411,4.0,0.11,-36.22000596299995
10012,176,8,4539.49005894,567.4362573675,5.0,0.09,776.880016082
10013,125,10,5969.42009366,596.942009366,4.0,0.1,102.860000065
10014,818,3,765.8000107400001,255.26667024666668,4.0,0.14,72.77999877799999
10015,316,3,1334.84003457,444.94667819,5.0,0.09,-14.179983170000035
10016,461,2,1039.9000244,519.9500122,3.0,0.07,277.20999907
10017,315,7,4629.67008216,661.3814403085714,3.0,0.08,599.97000227
10018,166,6,4389.52009198,731.5866819966667,3.0,0.09,251.799999227
10019,421,6,2401.71004669,400.2850077816667,4.0,0.08,592.369973006
10020,494,4,2369.71005242,592.427513105,5.0,0.11,463.120004615
10021,502,4,2429.73002622,607.432506555,4.0,0.14,-811.610039784
10022,285,6,4664.65009308,777.44168218,2.0,0.08,51.67999645
10023,455,6,3199.69010166,533.28168361,5.0,0.11,742.639995116
10024,199,3,2869.63005828,956.54335276,5.0,0.11,338.60001087999996
10025,147,6,1989.80006034,331.63334339,4.0,0.12,223.12999969099997
10026,191,3,1319.74002838,439.91334279333336,4.0,0.08,40.809997505999995
10027,660,4,2119.67004018,529.917510045,4.0,0.1,-16.880010600000002
10028,237,2,1089.80001068,544.90000534,5.0,0.1,868.809984389
10029,143,6,3799.59006892,633.2650114866666,4.0,0.1,457.39999394
10030,311,2,1729.85002514,864.92501257,3.0,0.11,370.86001212
10031,267,7,3429.48003768,489.9257196685714,3.0,0.12,459.89999972100003
10032,146,7,3688.55005656,526.9357223657142,4.0,0.11,892.6000004099999
10033,348,5,2514.70004653,502.940009306,3.0,0.07,-67.1599788339999
10034,155,5,1779.8500365999998,355.97000732,3.0,0.11,506.69000675300003
10035,537,4,2161.79003144,540.44750786,5.0,0.1,433.869999381
10036,269,5,3650.56007384,730.112014768,6.0,0.08,857.570014469
10037,123,3,899.89003374,299.96334458,,,
10038,144,4,2959.79006198,739.947515495,3.0,0.14,-167.920005804
10039,443,8,4559.51008612,569.938760765,4.0,0.12,422.91001032
10040,385,4,2519.72005464,629.93001366,3.0,0.13,288.129992712
10041,291,4,2763.71007538,690.927518845,4.0,0.1,994.669996763
10042,219,8,4491.56011771,561.44501471375,4.0,0.07,89.39997770900003
10043,262,6,3859.22003552,643.2033392533333,5.0,0.11,617.200006522
10044,249,6,4079.68008042,679.9466800700001,5.0,0.07,553.450003612
10045,242,4,1744.8600407499998,436.21501018749996,1.0,0.09,-327.6000061
10046,145,7,3427.670063,489.66715185714287,5.0,0.07,1451.570000746
10047,421,3,1799.7900238,599.9300079333333,4.0,0.13,351.29998784
10048,184,6,2599.69006358,433.2816772633333,5.0,0.09,-145.75996598700004
10049,152,5,2603.69005212,520.738010424,4.0,0.09,753.980002681
10050,315,3,1421.79003136,473.93001045333335,5.0,0.11,478.370017437
10051,173,9,5587.34011084,620.8155678711112,3.0,0.13,-137.69999881200005
10052,273,6,3404.47004696,567.4116744933334,4.0,0.12,697.730010534
10053,128,5,3069.64007184,613.928014368,5.0,0.11,964.180006972
10054,1058,1,59.99000168,59.99000168,3.0,0.12,583.8399973119999
10055,297,4,2904.62003706,726.155009265,4.0,0.1,989.2299957
10056,526,5,2939.6300601499997,587.9260120299999,4.0,0.07,235.00999446
10057,934,1,429.980011,429.980011,3.0,0.12,283.96000766
10058,336,4,2679.58001333,669.8950033325,4.0,0.12,503.960000517
10059,219,5,2309.7800293,461.95600586,5.0,0.11,326.800001381
10061,498,4,1544.73002232,386.18250558,4.0,0.09,-509.850008457
10062,224,8,4539.51009772,567.438762215,4.0,0.11,282.03999805
10063,663,3,1079.91003038,359.9700101266667,2.0,0.14,231.5199967
10064,831,3,1159.88003162,386.62667720666667,4.0,0.09,125.41999825999997
10065,162,1,719.93000418,719.93000418,4.0,0.12,123.280002592
10066,234,2,1839.8200227,919.91001135,5.0,0.11,394.79998877
10067,576,6,3739.52005587,623.253342645,3.0,0.12,477.37998964999997
10068,362,4,3229.70004666,807.425011665,4.0,0.11,-361.230001916
10069,154,3,2139.8000412,713.2666804,5.0,0.08,402.409995138
10070,339,2,1629.86004642,814.93002321,4.0,0.08,786.569994099
10071,442,10,5536.42008976,553.642008976,5.0,0.13,133.65000675800002
10072,530,7,4884.55012132,697.7928744742857,5.0,0.1,157.83000472700002
10073,204,2,969.9400177,484.97000885,4.0,0.11,750.0200082919999
10074,138,4,3734.6400605,933.660015125,1.0,0.01,43.11999893
10075,152,3,1898.7800293,632.9266764333333,5.0,0.11,592.7899952399999
10076,143,5,3023.63006214,604.726012428,4.0,0.1,389.880001148
10077,242,7,5309.32010248,758.4743003542857,2.0,0.14,299.130003031
10078,198,5,2409.62004085,481.92400817,3.0,0.1,-213.77000188600002
10079,203,5,2729.66003416,545.9320068320001,4.0,0.12,80.880005861
10080,129,5,3199.72006996,639.944013992,3.0,0.09,72.119998873
10081,271,7,5689.52011878,812.7885883971429,5.0,0.12,165.05998379699997
10082,213,6,2751.77005963,458.62834327166667,3.0,0.06,396.96000673
10083,431,5,3249.7300511099997,649.9460102219999,4.0,0.13,816.340018694
10084,155,4,1949.7500458,487.43751145,3.0,0.08,360.45000336600003
10085,175,5,3579.6400757,715.9280151400001,4.0,0.14,66.78999378600003
