Customer Id,Order Id,Sales,order date (DateOrders)
4906,66242,399.980011,8/24/2017 23:10
4071,66241,399.980011,8/24/2017 22:49
8763,66235,399.980011,8/24/2017 20:43
2033,66232,399.980011,8/24/2017 19:40
11002,66229,399.980011,8/24/2017 18:37
10898,66224,399.980011,8/24/2017 16:52
6632,66223,399.980011,8/24/2017 16:30
11945,66219,399.980011,8/24/2017 15:06
11945,66219,399.980011,8/24/2017 15:06
7616,66217,399.980011,8/24/2017 14:24
7616,66217,399.980011,8/24/2017 14:24
10923,66202,399.980011,8/24/2017 9:09
1678,66201,399.980011,8/24/2017 8:48
1678,66201,399.980011,8/24/2017 8:48
2250,66200,399.980011,8/24/2017 8:27
4172,66192,399.980011,8/24/2017 5:39
3579,66189,399.980011,8/24/2017 4:36
9341,66186,399.980011,8/24/2017 3:33
8188,66185,399.980011,8/24/2017 3:12
4753,66184,399.980011,8/24/2017 2:51
4779,66175,399.980011,8/23/2017 23:41
290,66166,399.980011,8/23/2017 20:32
6729,66163,399.980011,8/23/2017 19:29
1507,66160,399.980011,8/23/2017 18:26
3641,66159,399.980011,8/23/2017 18:05
11805,66154,399.980011,8/23/2017 16:20
5054,66153,399.980011,8/23/2017 15:59
8174,66149,399.980011,8/23/2017 14:35
8174,66149,399.980011,8/23/2017 14:35
8174,66149,399.980011,8/23/2017 14:35
10555,66148,399.980011,8/23/2017 14:14
975,66147,399.980011,8/23/2017 13:53
7215,66146,399.980011,8/23/2017 13:32
11890,66139,399.980011,8/23/2017 11:05
8163,66126,399.980011,8/23/2017 6:31
8163,66126,399.980011,8/23/2017 6:31
11495,66125,399.980011,8/23/2017 6:10
3749,66114,399.980011,8/23/2017 2:19
5592,66113,399.980011,8/23/2017 1:58
11990,66110,399.980011,8/23/2017 0:55
4563,66109,399.980011,8/23/2017 0:34
5897,66107,399.980011,8/22/2017 23:52
10196,66106,399.980011,8/22/2017 23:31
6739,66104,399.980011,8/22/2017 22:49
5262,66098,399.980011,8/22/2017 20:43
9090,66097,399.980011,8/22/2017 20:22
10121,66095,399.980011,8/22/2017 19:40
551,66088,399.980011,8/22/2017 17:13
8300,66086,399.980011,8/22/2017 16:31
7216,66083,399.980011,8/22/2017 15:28
6899,66077,399.980011,8/22/2017 13:21
1417,66075,399.980011,8/22/2017 12:39
10805,66070,399.980011,8/22/2017 10:54
8531,66068,399.980011,8/22/2017 10:12
2663,66062,399.980011,8/22/2017 8:06
6348,66060,399.980011,8/22/2017 7:24
3557,66053,399.980011,8/22/2017 4:57
5217,66048,399.980011,8/22/2017 3:12
5063,66046,399.980011,8/22/2017 2:30
7504,66034,399.980011,8/21/2017 22:18
4008,66029,399.980011,8/21/2017 20:32
4008,66029,399.980011,8/21/2017 20:32
1867,66024,399.980011,8/21/2017 18:47
2723,66013,399.980011,8/21/2017 14:56
11294,66009,399.980011,8/21/2017 13:32
4159,66008,399.980011,8/21/2017 13:11
2419,66007,399.980011,8/21/2017 12:50
2419,66007,399.980011,8/21/2017 12:50
3506,66006,399.980011,8/21/2017 12:29
5977,66001,399.980011,8/21/2017 10:44
10922,65998,399.980011,8/21/2017 9:41
3893,65997,399.980011,8/21/2017 9:20
6275,65994,399.980011,8/21/2017 8:17
10952,65991,399.980011,8/21/2017 7:14
10882,65990,399.980011,8/21/2017 6:53
10459,65984,399.980011,8/21/2017 4:47
10459,65984,399.980011,8/21/2017 4:47
2932,65977,399.980011,8/21/2017 2:19
2932,65977,399.980011,8/21/2017 2:19
12280,65965,399.980011,8/20/2017 22:07
12280,65965,399.980011,8/20/2017 22:07
1446,65964,399.980011,8/20/2017 21:46
1739,65961,399.980011,8/20/2017 20:43
6620,65955,399.980011,8/20/2017 18:37
11584,65948,399.980011,8/20/2017 16:10
7992,65943,399.980011,8/20/2017 14:25
11236,65942,399.980011,8/20/2017 14:04
6186,65940,399.980011,8/20/2017 13:22
2896,65931,399.980011,8/20/2017 10:12
5797,65929,399.980011,8/20/2017 9:30
3800,65924,399.980011,8/20/2017 7:45
10229,65921,399.980011,8/20/2017 6:42
5115,65919,399.980011,8/20/2017 6:00
5606,65917,399.980011,8/20/2017 5:18
11771,65913,399.980011,8/20/2017 3:54
4022,65909,399.980011,8/20/2017 2:30
4022,65909,399.980011,8/20/2017 2:30
12255,65901,399.980011,8/19/2017 23:42
8899,65898,399.980011,8/19/2017 22:39
8899,65898,399.980011,8/19/2017 22:39
10224,65893,399.980011,8/19/2017 20:54
10224,65893,399.980011,8/19/2017 20:54
9454,65892,399.980011,8/19/2017 20:33
1096,65891,399.980011,8/19/2017 20:12
8620,65887,399.980011,8/19/2017 18:48
9180,65875,399.980011,8/19/2017 14:35
7441,65874,399.980011,8/19/2017 14:14
7094,65868,399.980011,8/19/2017 12:08
7094,65868,399.980011,8/19/2017 12:08
7094,65868,399.980011,8/19/2017 12:08
5909,65865,399.980011,8/19/2017 11:05
6953,65852,399.980011,8/19/2017 6:32
6953,65852,399.980011,8/19/2017 6:32
6326,65850,399.980011,8/19/2017 5:50
5913,65838,399.980011,8/19/2017 1:38
5913,65838,399.980011,8/19/2017 1:38
10018,65833,399.980011,8/18/2017 23:52
4787,65831,399.980011,8/18/2017 23:10
8768,65825,399.980011,8/18/2017 21:04
12293,65824,399.980011,8/18/2017 20:43
10258,65815,399.980011,8/18/2017 17:34
10258,65815,399.980011,8/18/2017 17:34
5501,65811,399.980011,8/18/2017 16:10
5501,65811,399.980011,8/18/2017 16:10
9562,65809,399.980011,8/18/2017 15:28
8323,65801,399.980011,8/18/2017 12:40
4136,65795,399.980011,8/18/2017 10:34
861,65791,399.980011,8/18/2017 9:10
1835,65786,399.980011,8/18/2017 7:24
3272,65779,399.980011,8/18/2017 4:57
1438,65777,399.980011,8/18/2017 4:15
4099,65774,399.980011,8/18/2017 3:12
8260,65773,399.980011,8/18/2017 2:51
8666,65770,399.980011,8/18/2017 1:48
8666,65770,399.980011,8/18/2017 1:48
4706,65765,399.980011,8/18/2017 0:03
8440,65761,399.980011,8/17/2017 22:39
8440,65761,399.980011,8/17/2017 22:39
1356,65757,399.980011,8/17/2017 21:15
5570,65753,399.980011,8/17/2017 19:51
5570,65753,399.980011,8/17/2017 19:51
5049,65752,399.980011,8/17/2017 19:30
9256,65746,399.980011,8/17/2017 17:24
3033,65745,399.980011,8/17/2017 17:03
3033,65745,399.980011,8/17/2017 17:03
9878,65742,399.980011,8/17/2017 16:00
2708,65739,399.980011,8/17/2017 14:56
6251,65737,399.980011,8/17/2017 14:14
12336,65736,399.980011,8/17/2017 13:53
6908,65731,399.980011,8/17/2017 12:08
8668,65728,399.980011,8/17/2017 11:05
4077,65722,399.980011,8/17/2017 8:59
10804,65720,399.980011,8/17/2017 8:17
7139,65713,399.980011,8/17/2017 5:50
6469,65711,399.980011,8/17/2017 5:08
9331,65703,399.980011,8/17/2017 2:20
2141,65701,399.980011,8/17/2017 1:38
9737,65700,399.980011,8/17/2017 1:17
2325,65699,399.980011,8/17/2017 0:56
7031,65689,399.980011,8/16/2017 21:25
5478,65679,399.980011,8/16/2017 17:55
7514,65674,399.980011,8/16/2017 16:10
8256,65671,399.980011,8/16/2017 15:07
4260,65667,399.980011,8/16/2017 13:43
5229,65666,399.980011,8/16/2017 13:22
5477,65664,399.980011,8/16/2017 12:40
5477,65664,399.980011,8/16/2017 12:40
3971,65650,399.980011,8/16/2017 7:46
6088,65649,399.980011,8/16/2017 7:25
10445,65645,399.980011,8/16/2017 6:01
9571,65641,399.980011,8/16/2017 4:36
6726,65626,399.980011,8/15/2017 23:21
11906,65624,399.980011,8/15/2017 22:39
11543,65620,399.980011,8/15/2017 21:15
7298,65618,399.980011,8/15/2017 20:33
12384,65617,399.980011,8/15/2017 20:12
12384,65617,399.980011,8/15/2017 20:12
11966,65616,399.980011,8/15/2017 19:51
7167,65609,399.980011,8/15/2017 17:24
8166,65604,399.980011,8/15/2017 15:39
3878,65602,399.980011,8/15/2017 14:57
12000,65591,399.980011,8/15/2017 11:05
9639,65589,399.980011,8/15/2017 10:23
3392,65579,399.980011,8/15/2017 6:53
4828,65577,399.980011,8/15/2017 6:11
12041,65576,399.980011,8/15/2017 5:50
7180,65572,399.980011,8/15/2017 4:26
9756,65559,399.980011,8/14/2017 23:53
4966,65552,399.980011,8/14/2017 21:26
4103,65551,399.980011,8/14/2017 21:05
10966,65549,399.980011,8/14/2017 20:23
5212,65547,399.980011,8/14/2017 19:41
10526,65545,399.980011,8/14/2017 18:58
8981,65539,399.980011,8/14/2017 16:52
968,65537,399.980011,8/14/2017 16:10
968,65537,399.980011,8/14/2017 16:10
4311,65531,399.980011,8/14/2017 14:04
11086,65529,399.980011,8/14/2017 13:22
10533,65523,399.980011,8/14/2017 11:16
8770,65521,399.980011,8/14/2017 10:34
5440,65507,399.980011,8/14/2017 5:40
1562,65506,399.980011,8/14/2017 5:19
2842,65500,399.980011,8/14/2017 3:13
6892,65499,399.980011,8/14/2017 2:52
7628,65498,399.980011,8/14/2017 2:30
4682,65496,399.980011,8/14/2017 1:48
9833,65494,399.980011,8/14/2017 1:06
12024,65489,399.980011,8/13/2017 23:21
2363,65487,399.980011,8/13/2017 22:39
7664,65484,399.980011,8/13/2017 21:36
9265,65476,399.980011,8/13/2017 18:48
3776,65469,399.980011,8/13/2017 16:21
12250,65468,399.980011,8/13/2017 16:00
10777,65466,399.980011,8/13/2017 15:18
3064,65454,399.980011,8/13/2017 11:06
6034,65453,399.980011,8/13/2017 10:45
48,65451,399.980011,8/13/2017 10:03
233,65447,399.980011,8/13/2017 8:38
233,65447,399.980011,8/13/2017 8:38
4671,65443,399.980011,8/13/2017 7:14
9833,65442,399.980011,8/13/2017 6:53
7223,65441,399.980011,8/13/2017 6:32
394,65439,399.980011,8/13/2017 5:50
9008,65430,399.980011,8/13/2017 2:41
5777,65423,399.980011,8/13/2017 0:14
11657,65422,399.980011,8/12/2017 23:53
11657,65422,399.980011,8/12/2017 23:53
10110,65421,399.980011,8/12/2017 23:32
10110,65421,399.980011,8/12/2017 23:32
10110,65421,399.980011,8/12/2017 23:32
8660,65419,399.980011,8/12/2017 22:50
6409,65413,399.980011,8/12/2017 20:44
3571,65409,399.980011,8/12/2017 19:20
11577,65406,399.980011,8/12/2017 18:17
10095,65399,399.980011,8/12/2017 15:49
3038,65396,399.980011,8/12/2017 14:46
5736,65393,399.980011,8/12/2017 13:43
7121,65380,399.980011,8/12/2017 9:10
4537,65355,399.980011,8/12/2017 0:25
8933,65352,399.980011,8/11/2017 23:21
7698,65351,399.980011,8/11/2017 23:00
4457,65350,399.980011,8/11/2017 22:39
2624,65349,399.980011,8/11/2017 22:18
11899,65348,399.980011,8/11/2017 21:57
7086,65343,399.980011,8/11/2017 20:12
7857,65342,399.980011,8/11/2017 19:51
4332,65336,399.980011,8/11/2017 17:45
12277,65334,399.980011,8/11/2017 17:03
7032,65328,399.980011,8/11/2017 14:57
2445,65327,399.980011,8/11/2017 14:36
2445,65327,399.980011,8/11/2017 14:36
6400,65324,399.980011,8/11/2017 13:33
3343,65322,399.980011,8/11/2017 12:51
3343,65322,399.980011,8/11/2017 12:51
6506,65312,399.980011,8/11/2017 9:21
2495,65305,399.980011,8/11/2017 6:54
5708,65297,399.980011,8/11/2017 4:05
12046,65292,399.980011,8/11/2017 2:20
1908,65286,399.980011,8/11/2017 0:14
1908,65286,399.980011,8/11/2017 0:14
7327,65285,399.980011,8/10/2017 23:53
8066,65284,399.980011,8/10/2017 23:32
3180,65283,399.980011,8/10/2017 23:11
7170,65281,399.980011,8/10/2017 22:29
8662,65273,399.980011,8/10/2017 19:41
8662,65273,399.980011,8/10/2017 19:41
8662,65273,399.980011,8/10/2017 19:41
11455,65271,399.980011,8/10/2017 18:59
1930,65267,399.980011,8/10/2017 17:35
2781,65259,399.980011,8/10/2017 14:47
1011,65258,399.980011,8/10/2017 14:26
10957,65257,399.980011,8/10/2017 14:05
10085,65250,399.980011,8/10/2017 11:37
9267,65248,399.980011,8/10/2017 10:55
3203,65247,399.980011,8/10/2017 10:34
537,65241,399.980011,8/10/2017 8:28
537,65241,399.980011,8/10/2017 8:28
520,65239,399.980011,8/10/2017 7:46
1354,65232,399.980011,8/10/2017 5:19
5965,65230,399.980011,8/10/2017 4:37
9847,65228,399.980011,8/10/2017 3:55
228,65220,399.980011,8/10/2017 1:07
336,65203,399.980011,8/9/2017 19:09
10718,65202,399.980011,8/9/2017 18:48
11212,65190,399.980011,8/9/2017 14:36
6473,65186,399.980011,8/9/2017 13:12
9337,65184,399.980011,8/9/2017 12:30
6171,65181,399.980011,8/9/2017 11:27
12045,65174,399.980011,8/9/2017 9:00
9654,65170,399.980011,8/9/2017 7:36
2669,65168,399.980011,8/9/2017 6:54
11730,65167,399.980011,8/9/2017 6:33
9209,65165,399.980011,8/9/2017 5:51
7717,65159,399.980011,8/9/2017 3:44
1664,65153,399.980011,8/9/2017 1:38
4425,65151,399.980011,8/9/2017 0:56
7990,65150,399.980011,8/9/2017 0:35
10363,65146,399.980011,8/8/2017 23:11
9777,65143,399.980011,8/8/2017 22:08
7999,65138,399.980011,8/8/2017 20:23
5696,65137,399.980011,8/8/2017 20:02
433,65132,399.980011,8/8/2017 18:17
6303,65130,399.980011,8/8/2017 17:35
6786,65126,399.980011,8/8/2017 16:11
5495,65123,399.980011,8/8/2017 15:08
742,65119,399.980011,8/8/2017 13:44
6057,65116,399.980011,8/8/2017 12:41
2955,65113,399.980011,8/8/2017 11:38
2070,65111,399.980011,8/8/2017 10:55
8524,65109,399.980011,8/8/2017 10:13
2205,65106,399.980011,8/8/2017 9:10
6791,65100,399.980011,8/8/2017 7:04
10390,65096,399.980011,8/8/2017 5:40
6456,65095,399.980011,8/8/2017 5:19
8822,65093,399.980011,8/8/2017 4:37
10902,65090,399.980011,8/8/2017 3:34
2616,65089,399.980011,8/8/2017 3:13
7727,65085,399.980011,8/8/2017 1:49
10884,65081,399.980011,8/8/2017 0:25
10884,65081,399.980011,8/8/2017 0:25
9670,65070,399.980011,8/7/2017 20:34
8321,65059,399.980011,8/7/2017 16:42
10623,65055,399.980011,8/7/2017 15:18
9849,65054,399.980011,8/7/2017 14:57
11164,65052,399.980011,8/7/2017 14:15
9324,65050,399.980011,8/7/2017 13:33
907,65049,399.980011,8/7/2017 13:12
907,65049,399.980011,8/7/2017 13:12
1189,65038,399.980011,8/7/2017 9:21
9502,65033,399.980011,8/7/2017 7:36
912,65024,399.980011,8/7/2017 4:27
912,65024,399.980011,8/7/2017 4:27
912,65024,399.980011,8/7/2017 4:27
2674,65017,399.980011,8/7/2017 2:00
2641,65014,399.980011,8/7/2017 0:56
2641,65014,399.980011,8/7/2017 0:56
2641,65014,399.980011,8/7/2017 0:56
1081,65000,399.980011,8/6/2017 20:02
4714,64995,399.980011,8/6/2017 18:17
12028,64991,399.980011,8/6/2017 16:53
3701,64985,399.980011,8/6/2017 14:47
1326,64984,399.980011,8/6/2017 14:26
512,64980,399.980011,8/6/2017 13:02
10533,64972,399.980011,8/6/2017 10:14
6504,64970,399.980011,8/6/2017 9:32
10013,64965,399.980011,8/6/2017 7:46
4064,64960,399.980011,8/6/2017 6:01
4064,64960,399.980011,8/6/2017 6:01
5048,64954,399.980011,8/6/2017 3:55
11365,64951,399.980011,8/6/2017 2:52
4800,64949,399.980011,8/6/2017 2:10
6735,64946,399.980011,8/6/2017 1:07
3496,64943,399.980011,8/6/2017 0:04
8322,64928,399.980011,8/5/2017 18:49
8356,64924,399.980011,8/5/2017 17:25
1965,64913,399.980011,8/5/2017 13:33
8538,64907,399.980011,8/5/2017 11:27
4495,64905,399.980011,8/5/2017 10:45
11215,64902,399.980011,8/5/2017 9:42
11992,64895,399.980011,8/5/2017 7:15
5084,64880,399.980011,8/5/2017 2:00
1460,64875,399.980011,8/5/2017 0:15
4619,64873,399.980011,8/4/2017 23:33
2782,64871,399.980011,8/4/2017 22:51
978,64869,399.980011,8/4/2017 22:08
6806,64863,399.980011,8/4/2017 20:02
6806,64863,399.980011,8/4/2017 20:02
2124,64862,399.980011,8/4/2017 19:41
756,64861,399.980011,8/4/2017 19:20
756,64861,399.980011,8/4/2017 19:20
1028,64852,399.980011,8/4/2017 16:11
1028,64852,399.980011,8/4/2017 16:11
11650,64851,399.980011,8/4/2017 15:50
2010,64847,399.980011,8/4/2017 14:26
9357,64839,399.980011,8/4/2017 11:38
9357,64839,399.980011,8/4/2017 11:38
1532,64821,399.980011,8/4/2017 5:19
6720,64819,399.980011,8/4/2017 4:37
1589,64815,399.980011,8/4/2017 3:13
10018,64813,399.980011,8/4/2017 2:31
2773,64806,399.980011,8/4/2017 0:04
4436,64805,399.980011,8/3/2017 23:43
6545,64802,399.980011,8/3/2017 22:40
3388,64801,399.980011,8/3/2017 22:19
11355,64795,399.980011,8/3/2017 20:13
5391,64790,399.980011,8/3/2017 18:28
1336,64789,399.980011,8/3/2017 18:07
10800,64787,399.980011,8/3/2017 17:25
3355,64779,399.980011,8/3/2017 14:37
2139,64774,399.980011,8/3/2017 12:52
11151,64769,399.980011,8/3/2017 11:06
6092,64763,399.980011,8/3/2017 9:00
9,64753,399.980011,8/3/2017 5:30
9442,64751,399.980011,8/3/2017 4:48
9918,64746,399.980011,8/3/2017 3:03
12016,64725,399.980011,8/2/2017 19:42
12016,64725,399.980011,8/2/2017 19:42
8602,64720,399.980011,8/2/2017 17:56
10242,64718,399.980011,8/2/2017 17:14
10242,64718,399.980011,8/2/2017 17:14
5148,64717,399.980011,8/2/2017 16:53
5405,64713,399.980011,8/2/2017 15:29
11604,64705,399.980011,8/2/2017 12:41
2088,64702,399.980011,8/2/2017 11:38
7029,64696,399.980011,8/2/2017 9:32
6413,64685,399.980011,8/2/2017 5:41
10301,64684,399.980011,8/2/2017 5:20
7460,64675,399.980011,8/2/2017 2:10
7224,64672,399.980011,8/2/2017 1:07
5053,64663,399.980011,8/1/2017 21:58
11138,64661,399.980011,8/1/2017 21:16
1542,64660,399.980011,8/1/2017 20:55
1542,64660,399.980011,8/1/2017 20:55
989,64656,399.980011,8/1/2017 19:31
9856,64647,399.980011,8/1/2017 16:22
8789,64640,399.980011,8/1/2017 13:55
9857,64637,399.980011,8/1/2017 12:52
854,64628,399.980011,8/1/2017 9:43
4757,64627,399.980011,8/1/2017 9:21
633,64620,399.980011,8/1/2017 6:54
10932,64619,399.980011,8/1/2017 6:33
2306,64616,399.980011,8/1/2017 5:30
1560,64611,399.980011,8/1/2017 3:45
1164,64607,399.980011,8/1/2017 2:21
5321,64606,399.980011,8/1/2017 2:00
4278,64605,399.980011,8/1/2017 1:39
1969,64583,399.980011,7/31/2017 17:57
8311,64581,399.980011,7/31/2017 17:15
2660,64580,399.980011,7/31/2017 16:54
2255,64578,399.980011,7/31/2017 16:11
7099,64574,399.980011,7/31/2017 14:47
1921,64572,399.980011,7/31/2017 14:05
8557,64570,399.980011,7/31/2017 13:23
12237,64568,399.980011,7/31/2017 12:41
5644,64565,399.980011,7/31/2017 11:38
5644,64565,399.980011,7/31/2017 11:38
7195,64564,399.980011,7/31/2017 11:17
2896,64562,399.980011,7/31/2017 10:35
11188,64561,399.980011,7/31/2017 10:14
10366,64559,399.980011,7/31/2017 9:32
8349,64557,399.980011,7/31/2017 8:50
2089,64551,399.980011,7/31/2017 6:44
1538,64550,399.980011,7/31/2017 6:23
373,64549,399.980011,7/31/2017 6:02
7712,64545,399.980011,7/31/2017 4:38
12167,64537,399.980011,7/31/2017 1:50
2716,64533,399.980011,7/31/2017 0:26
2716,64533,399.980011,7/31/2017 0:26
5750,64527,399.980011,7/30/2017 22:19
5750,64527,399.980011,7/30/2017 22:19
7732,64525,399.980011,7/30/2017 21:37
4881,64524,399.980011,7/30/2017 21:16
6375,64523,399.980011,7/30/2017 20:55
5137,64519,399.980011,7/30/2017 19:31
5137,64519,399.980011,7/30/2017 19:31
10595,64517,399.980011,7/30/2017 18:49
5705,64508,399.980011,7/30/2017 15:40
7463,64506,399.980011,7/30/2017 14:58
6773,64488,399.980011,7/30/2017 8:40
2453,64487,399.980011,7/30/2017 8:19
5490,64479,399.980011,7/30/2017 5:30
5490,64479,399.980011,7/30/2017 5:30
490,64476,399.980011,7/30/2017 4:27
12220,64470,399.980011,7/30/2017 2:21
6774,64469,399.980011,7/30/2017 2:00
11270,64467,399.980011,7/30/2017 1:18
8435,64456,399.980011,7/29/2017 21:27
5715,64453,399.980011,7/29/2017 20:24
7879,64452,399.980011,7/29/2017 20:03
5667,64450,399.980011,7/29/2017 19:21
9388,64446,399.980011,7/29/2017 17:57
8433,64444,399.980011,7/29/2017 17:15
6961,64443,399.980011,7/29/2017 16:54
6081,64440,399.980011,7/29/2017 15:51
6081,64440,399.980011,7/29/2017 15:51
2185,64438,399.980011,7/29/2017 15:09
2185,64438,399.980011,7/29/2017 15:09
5279,64436,399.980011,7/29/2017 14:27
9679,64432,399.980011,7/29/2017 13:02
2843,64428,399.980011,7/29/2017 11:38
10803,64421,399.980011,7/29/2017 9:11
726,64420,399.980011,7/29/2017 8:50
472,64419,399.980011,7/29/2017 8:29
898,64414,399.980011,7/29/2017 6:44
11438,64413,399.980011,7/29/2017 6:23
363,64412,399.980011,7/29/2017 6:02
2021,64405,399.980011,7/29/2017 3:35
12373,64401,399.980011,7/29/2017 2:11
10440,64400,399.980011,7/29/2017 1:50
371,64393,399.980011,7/28/2017 23:23
9895,64392,399.980011,7/28/2017 23:02
6479,64389,399.980011,7/28/2017 21:59
10610,64383,399.980011,7/28/2017 19:52
10623,64379,399.980011,7/28/2017 18:28
3325,64377,399.980011,7/28/2017 17:46
9963,64373,399.980011,7/28/2017 16:22
9963,64373,399.980011,7/28/2017 16:22
9963,64373,399.980011,7/28/2017 16:22
11239,64361,399.980011,7/28/2017 12:10
5181,64360,399.980011,7/28/2017 11:49
1567,64357,399.980011,7/28/2017 10:46
3631,64351,399.980011,7/28/2017 8:40
8365,64350,399.980011,7/28/2017 8:19
5104,64349,399.980011,7/28/2017 7:58
8105,64346,399.980011,7/28/2017 6:55
7841,64344,399.980011,7/28/2017 6:13
12334,64342,399.980011,7/28/2017 5:31
3434,64340,399.980011,7/28/2017 4:49
1804,64338,399.980011,7/28/2017 4:07
1804,64338,399.980011,7/28/2017 4:07
270,64333,399.980011,7/28/2017 2:21
10882,64332,399.980011,7/28/2017 2:00
8963,64331,399.980011,7/28/2017 1:39
4160,64326,399.980011,7/27/2017 23:54
9383,64325,399.980011,7/27/2017 23:33
9726,64320,399.980011,7/27/2017 21:48
211,64318,399.980011,7/27/2017 21:06
3248,64317,399.980011,7/27/2017 20:45
7858,64313,399.980011,7/27/2017 19:21
3425,64311,399.980011,7/27/2017 18:39
4201,64308,399.980011,7/27/2017 17:36
1759,64307,399.980011,7/27/2017 17:15
1028,64305,399.980011,7/27/2017 16:33
7420,64303,399.980011,7/27/2017 15:51
179,64302,399.980011,7/27/2017 15:30
2962,64296,399.980011,7/27/2017 13:24
6043,64291,399.980011,7/27/2017 11:39
11124,64275,399.980011,7/27/2017 6:02
6444,64272,399.980011,7/27/2017 4:59
630,64258,399.980011,7/27/2017 0:05
2553,64249,399.980011,7/26/2017 20:56
2556,64245,399.980011,7/26/2017 19:32
7286,64238,399.980011,7/26/2017 17:04
10672,64235,399.980011,7/26/2017 16:01
5811,64233,399.980011,7/26/2017 15:19
2063,64231,399.980011,7/26/2017 14:37
2063,64231,399.980011,7/26/2017 14:37
8527,64215,399.980011,7/26/2017 9:01
9600,64211,399.980011,7/26/2017 7:37
6604,64208,399.980011,7/26/2017 6:34
8706,64202,399.980011,7/26/2017 4:28
2014,64193,399.980011,7/26/2017 1:19
8482,64192,399.980011,7/26/2017 0:57
11641,64183,399.980011,7/25/2017 21:48
1899,64181,399.980011,7/25/2017 21:06
7216,64171,399.980011,7/25/2017 17:36
333,64158,399.980011,7/25/2017 13:03
5250,64156,399.980011,7/25/2017 12:21
4335,64154,399.980011,7/25/2017 11:39
4612,64150,399.980011,7/25/2017 10:15
7144,64148,399.980011,7/25/2017 9:33
3225,64144,399.980011,7/25/2017 8:09
11386,64139,399.980011,7/25/2017 6:23
10391,64137,399.980011,7/25/2017 5:41
326,64136,399.980011,7/25/2017 5:20
4637,64135,399.980011,7/25/2017 4:59
11614,64133,399.980011,7/25/2017 4:17
8170,64132,399.980011,7/25/2017 3:56
634,64125,399.980011,7/25/2017 1:29
3317,64122,399.980011,7/25/2017 0:26
10762,64115,399.980011,7/24/2017 21:59
3983,64112,399.980011,7/24/2017 20:56
11013,64105,399.980011,7/24/2017 18:29
9081,64097,399.980011,7/24/2017 15:41
5959,64096,399.980011,7/24/2017 15:20
11906,64095,399.980011,7/24/2017 14:58
2025,64094,399.980011,7/24/2017 14:37
7926,64091,399.980011,7/24/2017 13:34
72,64084,399.980011,7/24/2017 11:07
10626,64082,399.980011,7/24/2017 10:25
3123,64080,399.980011,7/24/2017 9:43
10939,64078,399.980011,7/24/2017 9:01
275,64076,399.980011,7/24/2017 8:19
10163,64073,399.980011,7/24/2017 7:16
185,64071,399.980011,7/24/2017 6:34
3444,64065,399.980011,7/24/2017 4:28
8196,64054,399.980011,7/24/2017 0:37
6106,64049,399.980011,7/23/2017 22:52
8548,64048,399.980011,7/23/2017 22:31
5584,64046,399.980011,7/23/2017 21:48
2702,64041,399.980011,7/23/2017 20:03
2258,64032,399.980011,7/23/2017 16:54
9003,64029,399.980011,7/23/2017 15:51
1050,35946,129.9900055,6/8/2016 17:08
6103,32382,129.9900055,4/17/2016 16:30
3331,33561,129.9900055,5/4/2016 21:33
3365,35895,59.99000168,6/7/2016 23:16
10315,31311,129.9900055,4/2/2016 1:17
5797,35096,129.9900055,5/27/2016 7:20
10315,31311,129.9900055,4/2/2016 1:17
10160,34193,129.9900055,5/14/2016 2:58
11770,38791,129.9900055,7/20/2016 5:51
11326,33152,59.99000168,4/28/2016 22:16
1902,38320,129.9900055,7/13/2016 8:51
9455,33431,129.9900055,5/3/2016 0:01
7937,40734,129.9900055,8/17/2016 14:35
6713,36607,59.99000168,6/18/2016 8:42
11350,38401,129.9900055,7/14/2016 13:13
11350,38401,129.9900055,7/14/2016 13:13
9663,31488,129.9900055,4/4/2016 15:17
8931,37173,129.9900055,6/26/2016 15:00
2403,34785,25.0,5/22/2016 18:23
7937,40734,50.0,8/17/2016 14:35
4588,32339,39.99000168,4/17/2016 1:26
11350,38401,50.0,7/14/2016 13:13
5272,38706,39.99000168,7/19/2016 0:05
2403,34785,15.98999977,5/22/2016 18:23
6143,40687,299.980011,8/16/2016 22:07
6143,40687,299.980011,8/16/2016 22:07
7207,34360,299.980011,5/16/2016 13:29
2532,39420,299.980011,7/29/2016 10:13
7937,40734,299.980011,8/17/2016 14:35
775,37527,299.980011,7/1/2016 19:01
8847,38097,299.980011,7/10/2016 2:43
6713,36607,299.980011,6/18/2016 8:42
10315,31311,299.980011,4/2/2016 1:17
8847,38097,299.980011,7/10/2016 2:43
12159,39613,299.980011,8/1/2016 5:50
12253,39124,299.980011,7/25/2016 2:31
7780,34770,299.980011,5/22/2016 13:07
4359,31882,59.99000168,4/10/2016 9:20
10334,37886,99.98999786,7/7/2016 0:48
5664,38700,27.98999977,7/18/2016 21:59
5326,31640,129.9900055,4/6/2016 20:33
8542,39849,129.9900055,8/4/2016 16:31
5326,31640,129.9900055,4/6/2016 20:33
10106,34208,129.9900055,5/14/2016 8:14
8542,39849,129.9900055,8/4/2016 16:31
9550,40758,129.9900055,8/17/2016 22:59
10334,37886,129.9900055,7/7/2016 0:48
9550,40758,129.9900055,8/17/2016 22:59
8542,46353,129.9900055,11/7/2016 15:10
11040,31895,129.9900055,4/10/2016 13:53
10432,38148,129.9900055,7/10/2016 20:35
8534,36789,129.9900055,6/21/2016 0:28
